doc_name,ClasstargetResult,ARI readability feature,Articles count,Auxiliary verbs count,Char Count,Coleman-Liau readability feature,Complete URL link count,Complete URL link count per length,Complete URL link count per section,Coordination conjunctions count,Correlative conjunctions count,Flesch Kincaid Readability Feature,Flesch Reading Ease Readability Feature,Gunning Fog Index readability feature,Images count,Images per length,Images per section,Images per subsection,Indefinite pronouns count,Interrogative pronouns count,Large paragraph count,Large phrase count,Large phrase rate,Largest phrase size,Largest section size,Lasbarhetsindex readability feature,Mean section size,Mean subsection size,Paragraph count,Phrase count,Prepositions count,Pronouns count,Relative URL link count,Relative URL link count per length,Relative URL link count per section,Relative pronoums count,SMOG Grading readability feature,Same page link count,Same page link count per length,Same page link count per section,Section count,Sentences starting with articles,Sentences starting with auxiliary verbs,Sentences starting with coordination conjunctions,Sentences starting with correlative conjunctions,Sentences starting with indefinite pronouns,Sentences starting with interrogative pronouns,Sentences starting with prepositions,Sentences starting with pronouns,Sentences starting with relative pronoums,Sentences starting with subordinating conjunctions,Sentences starting with to be verbs,Short phrase rate,Shortest section size,Standard deviation of the section size,Subordinating conjunctions count,Subsection count,To be verbs count,Word Count
11830457,0.0c,1.6537499999999987,1,0,112,3.013749999999998,0,0,0,0,0,7.28166666666667,64.22999999999999,4.800000000000001,0,0,0,0,0,0,0,1,0.5,18,0,12,0,0,1,2,3,0,2,0.017857142857142856,2,0,7.898979485566356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,24
11835224,1.0c,11.120544757033244,47,3,2893,9.60327450980392,3,0.0010369858278603526,3,22,0,11.729590792838874,50.4614194373402,12.555839727195227,0,0,0,0,4,4,0,19,0.30434782608695654,99,0,31.389599317988065,0,414.8333333333333,1,23,72,18,45,0.015554787417905287,45,5,25.58317958127243,6,0.002073971655720705,6,0,0,0,1,0,0,1,2,5,1,3,0,0.5217391304347826,0,0,8,6,6,510
11887218,4.0c,10.052442510433686,461,48,25169,9.895111519889632,5,0.00019865707815169457,5,182,6,10.479087176993186,54.2072865647072,10.879685900736003,4,0.00015892566252135565,4,4,57,11,0,169,0.3938053097345133,410,0,27.19921475184001,0,4000,1,226,632,163,170,0.006754340657157615,170,59,68.94694837519019,100,0.003973141563033891,100,0,46,0,1,0,6,2,23,14,3,12,0,0.4823008849557522,0,0,79,6,143,4349
11891766,0.0c,8.61452380952381,5,0,549,9.642551020408163,1,0.0018214936247723133,1,2,0,10.526938775510208,48.68115646258505,10.61496598639456,1,0.0018214936247723133,1,1,0,1,0,4,0.3333333333333333,43,0,26.537414965986393,0,91,1,6,11,1,8,0.014571948998178506,8,1,12.899494936611664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,0,1,2,1,98
11916304,0.0c,6.069374999999997,2,0,271,8.516874999999999,3,0.01107011070110701,3,0,0,12.198333333333334,28.980000000000015,9.8,0,0,0,0,0,0,0,2,0.25,18,0,24.5,0,129,1,4,2,1,3,0.01107011070110701,3,0,9.928203230275509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,1,48
11927826,3.0c,12.03572544484954,342,103,23656,11.003331664580728,6,0.0002536354413256679,6,152,4,12.572882067257986,43.592658248081875,13.650990368395275,3,0.00012681772066283395,3,3,46,20,0,147,0.3804347826086957,349,0,34.12747592098819,0,3112,1,184,519,242,95,0.004015894487656408,95,85,66.20601237224193,91,0.003846804193439296,91,0,8,0,1,0,0,0,11,15,1,5,0,0.5054347826086957,0,0,90,7,87,3995
11932504,4.0c,9.201225668885868,258,69,24047,8.865322653429605,0,0,0,139,39,11.951532420647943,43.54869598512201,12.3675996686827,8,0.00033268183141348193,8,8,64,7,0,172,0.2813852813852814,476,0,30.91899917170675,0,2911.714285714286,1,231,502,90,66,0.0027446251091612257,66,49,69.57326790837296,116,0.004823886555495488,116,0,14,0,3,1,2,0,16,3,0,7,0,0.6103896103896104,0,0,121,7,47,4432
11934449,0.0c,11.130389610389608,8,4,786,11.44772727272727,2,0.002544529262086514,2,6,0,11.788528138528145,44.13136363636366,13.603463203463203,0,0,0,0,0,0,0,5,0.5714285714285714,52,0,34.00865800865801,0,84,1,7,19,7,13,0.01653944020356234,13,2,14.489125293076055,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.42857142857142855,0,0,2,1,5,132
11952577,2.0c,10.370025992929923,137,22,9467,10.377741734248286,2,0.00021126016689553185,2,73,6,11.609954772301933,45.81451211270536,12.424350176751924,2,0.00021126016689553185,2,2,33,5,0,64,0.4166666666666667,188,0,31.06087544187981,0,1463.1666666666667,1,84,223,94,42,0.004436463504806169,42,17,43.0374824383352,24,0.002535122002746382,24,0,4,0,0,0,1,0,3,7,0,3,0,0.42857142857142855,0,0,26,6,40,1603
11953914,1.0c,8.968366477272724,11,2,1092,9.501197916666666,0,0,0,5,0,11.744356060606062,41.94988636363638,12.190151515151516,0,0,0,0,0,0,0,7,0.4545454545454546,46,0,30.47537878787879,0,145,1,11,25,3,18,0.016483516483516484,18,0,16.856406460551018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5454545454545454,0,0,1,3,4,192
11957499,0.0c,15.188571428571429,22,1,1042,9.256666666666671,2,0.0019193857965451055,2,4,0,14.301349206349208,48.633928571428584,15.562962962962963,0,0,0,0,0,1,0,5,0.16666666666666666,75,0,38.907407407407405,0,114,1,6,18,4,22,0.02111324376199616,22,1,16.74772708486752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,0,2,1,2,189
11975905,1.0c,4.198333333333327,7,3,1344,7.474914529914528,2,0.001488095238095238,2,9,0,8.026358974358974,51.4103076923077,8.077264957264957,0,0,0,0,1,1,0,13,0.26666666666666666,47,0,20.193162393162392,0,125,1,30,29,6,20,0.01488095238095238,20,1,18.297058540778355,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.5666666666666667,0,0,4,2,5,234
11983302,0.0c,14.413472222222223,22,0,1349,12.670787037037034,0,0,0,7,0,15.348703703703706,27.76666666666671,14.414814814814816,1,0.0007412898443291327,1,1,0,1,0,8,0.3333333333333333,60,0,36.03703703703704,0,171,1,9,26,2,15,0.01111934766493699,15,0,17.69693845669907,3,0.002223869532987398,3,0,3,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,2,1,3,216
11989799,0.0c,27.47902401670727,28,4,5309,13.573159763313608,3,0.000565078169146732,3,8,0,25.0632231117299,3.9032927253742,22.86460146188653,0,0,0,0,1,2,0,10,0.1176470588235294,460,0,57.16150365471632,0,1170.75,1,17,29,6,14,0.0026370314560180824,14,2,32.068883707497264,6,0.001130156338293464,6,0,2,0,0,0,0,0,0,0,0,0,0,0.8823529411764706,0,0,4,4,3,845
12010815,3.0c,12.455939057659194,398,97,26358,11.1503412662775,2,7.58782912208817e-05,2,164,3,12.743794297035247,43.56055893522395,13.946028300460544,4,0.0001517565824417634,4,4,37,15,0,169,0.3869346733668342,336,0,34.86507075115136,0,2177.090909090909,1,199,640,103,203,0.007701646558919493,203,44,69.73829485385434,114,0.004325062599590257,114,0,17,0,1,0,3,0,1,7,0,1,0,0.48743718592964824,0,0,82,11,147,4454
12014603,4.0c,14.495870849119676,435,89,28394,13.662721194562067,1,3.521870817778404e-05,1,174,14,12.917483741921105,42.40985342656566,15.205334967684422,3,0.00010565612453335212,3,3,50,34,0,189,0.4,323,0,38.013337419211055,0,2832,1,200,653,152,121,0.004261463689511869,121,96,69.9850729640567,35,0.0012326547862224414,35,0,40,0,0,1,10,1,25,25,1,9,0,485,0,0,98,9,147,4487
12023458,2.0c,19.59208268388629,106,15,5880,11.479278557114233,0,0,0,34,3,19.126757960365172,23.76829399539824,19.99560602686855,0,0,0,0,5,8,0,24,0.4074074074074074,202,0,49.98901506717138,0,1067.4,1,27,155,12,64,0.010884353741496598,64,10,34.59113799786263,26,0.004421768707482994,26,0,0,0,0,0,0,0,0,1,0,1,0,0.5185185185185185,0,0,22,5,30,998
12034777,1.0c,14.075102357320098,60,4,4775,11.567208436724568,0,0,0,62,0,13.441065446650128,43.558521246898266,14.44224565756824,0,0,0,0,6,5,0,29,0.34375,145,0,36.1056141439206,0,1524.3333333333333,1,32,106,28,110,0.023036649214659685,110,8,31.39013913315678,0,0,0,0,1,0,1,0,0,0,2,3,0,1,0,0.59375,0,0,12,3,14,806
12073990,1.0c,12.635683890577504,31,4,1738,12.622695035460993,1,0.0005753739930955121,1,8,0,12.392664640324217,42.09000000000003,13.021681864235056,0,0,0,0,3,0,0,13,0.42857142857142855,69,0,32.55420466058764,0,35.75,1,14,39,9,11,0.006329113924050633,11,2,19.792855623746664,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0.42857142857142855,0,0,5,4,5,282
12090030,1.0c,10.378271812080534,63,3,2608,10.635480984340044,0,0,0,16,0,10.918045302013422,49.95881291946313,12.461185682326622,1,0.0003834355828220859,1,1,5,3,0,23,0.4166666666666667,103,0,31.152964205816556,0,62,1,24,75,14,15,0.005751533742331288,15,5,24.142374511865977,0,0,0,0,4,0,0,0,0,0,3,5,0,2,0,0.5,0,0,5,1,13,447
12101464,1.0c,16.980456310679614,47,8,3358,14.863242718446603,1,0.0002977963073257892,1,23,0,16.127839805825243,25.297584951456344,19.698058252427188,0,0,0,0,3,5,0,17,0.35,141,0,49.24514563106796,0,0,1,20,78,30,13,0.003871351995235259,13,12,25.693611435820433,0,0,0,0,0,0,1,0,0,0,4,3,0,2,0,0.55,0,0,14,0,10,515
12120735,2.0c,10.860428152492672,68,3,3545,10.753603305785123,0,0,0,16,0,10.667240735803784,53.344145561183694,12.6990135963743,4,0.0011283497884344146,4,4,3,1,0,27,0.2903225806451613,101,0,31.74753399093575,0,543,1,31,107,23,29,0.008180535966149507,29,3,27.596747752497688,7,0.0019746121297602257,7,0,6,0,0,0,0,0,4,4,0,0,0,0.5806451612903226,0,0,12,5,12,605
12123161,4.0c,13.51253958084721,755,84,43291,10.632327044025155,5,0.00011549744750641012,5,308,14,13.983514474024297,40.39072273197209,15.450421334154557,19,0.0004388903005243584,19,19,73,24,0,283,0.3938356164383562,493,0,38.62605333538639,0,5965.714285714285,1,292,1124,315,268,0.006190663186343582,268,84,89.44651525654461,214,0.004943290753274353,214,0,16,0,0,0,2,1,37,16,0,27,0,0.4623287671232877,0,0,203,7,86,7473
12125835,1.0c,17.56312883435583,4,3,967,11.562269938650306,2,0.002068252326783868,2,3,0,17.900687116564416,24.78771779141107,16.720981595092024,0,0,0,0,0,0,0,3,0.2,104,0,41.80245398773006,0,270,1,5,1,2,19,0.01964839710444674,19,0,15.767145334803704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,3,2,163
12131247,3.0c,14.544907776147554,135,21,8425,10.382929155313352,0,0,0,55,2,14.341798365122616,42.521096206246085,15.706476629637391,0,0,0,0,7,10,0,51,0.38461538461538464,167,0,39.26619157409348,0,1807.5,1,52,235,80,71,0.008427299703264095,71,21,41.31448812133603,31,0.0036795252225519286,31,0,1,0,0,0,0,0,3,7,0,0,0,0.5,0,0,31,4,59,1468
12150893,0.0c,12.079465517241374,51,13,3928,9.683042857142858,9,0.002291242362525458,9,12,0,12.400364532019704,49.15042857142859,13.198029556650248,3,0.0007637474541751527,3,3,2,4,0,22,0.27586206896551724,189,0,32.995073891625616,0,931,1,29,86,28,80,0.02036659877800407,80,7,29.457513110645905,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0.5862068965517241,0,0,7,4,8,700
12164267,5.0c,11.694066387525863,482,137,34282,10.27732845223906,0,0,0,272,16,12.502879529588412,45.04610440240134,13.18249642689452,5,0.00014584913365614608,5,5,80,31,0,208,0.44696969696969696,417,0,32.9562410672363,0,6320.2,1,264,731,206,195,0.005688116212589698,195,92,79.6355009117837,184,0.005367248118546176,184,0,18,0,3,0,2,0,13,13,0,3,0,0.4924242424242424,0,0,104,5,163,5873
12182075,0.0c,9.114959568733148,2,0,357,13.630377358490566,3,0.008403361344537815,3,0,0,9.181725067385448,42.71981132075473,9.821024258760108,0,0,0,0,0,0,0,3,0.2857142857142857,17,0,24.552560646900268,0,220,1,7,5,0,3,0.008403361344537815,3,0,10.280109889280515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,1,0,53
12184753,3.0c,10.987826532441916,141,33,8942,10.782813938198554,5,0.0005591590248266607,5,64,5,11.307191611807,49.17835395373862,12.661324999786538,2,0.00022366360993066427,2,2,14,3,0,63,0.4025974025974026,212,0,31.653312499466345,0,1060.2857142857142,1,77,185,71,56,0.0062625810780586,56,22,42,47,0.005256094833370611,47,0,7,0,0,0,1,0,3,8,0,4,0,0.44155844155844154,0,0,34,7,34,1521
12189403,1.0c,17.32823033707865,6,0,1465,4.096769662921346,2,0.0013651877133105802,2,1,0,18.43747191011236,42.13435393258429,19.82247191011236,0,0,0,0,2,0,0,7,375,130,0,49.556179775280896,0,294.5,1,8,9,1,16,0.010921501706484642,16,0,21.867962264113206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,625,0,0,0,4,0,356
12192841,0.0c,14.029383561643831,15,1,978,15.386849315068496,0,0,0,9,0,15.61243150684932,15.634537671232865,16.889041095890413,0,0,0,0,2,0,0,6,0.25,57,0,42.22260273972603,0,232,1,8,16,5,5,0.005112474437627812,5,1,15.083045973594572,1,0.0010224948875255625,1,0,3,0,0,0,0,0,0,1,0,0,0,375,0,0,0,2,1,146
12200336,2.0c,3.706615625349276,32,3,2178,6.747403598971719,5,0.002295684113865932,5,15,1,8.36562702581871,50.14726025483404,8.009858052978652,0,0,0,0,1,0,0,22,0.32608695652173914,78,0,20.02464513244663,0,623.5,1,46,36,20,13,0.005968778696051423,13,5,22.72308292331602,28,0.01285583103764922,28,0,0,0,0,0,0,0,1,5,0,1,0,0.5652173913043478,0,0,7,2,9,389
12215220,0.0c,14.03922788605697,50,5,3838,8.557959770114945,0,0,0,16,1,15.335877061469263,39.00987256371815,14.69055472263868,0,0,0,0,6,3,0,18,0.43478260869565216,139,0,36.7263868065967,0,914,1,23,80,39,55,0.0143303804064617,55,4,29.38181191654584,2,0.0005211047420531526,2,0,1,0,0,0,0,0,0,2,0,1,0,0.5652173913043478,0,0,7,3,11,696
12234888,5.0c,12.806756062309296,495,90,39598,13.373028745784488,23,0.0005808374160311127,23,267,13,12.706263818853383,38.091084824152915,13.528782399229163,9,0.0002272842062730441,9,9,60,33,0,233,0.4123076923076923,456,0,33.82195599807291,0,4143.444444444444,1,325,849,406,141,0.003560785898277691,141,83,81.91134265744057,85,0.0021465730592454164,85,0,14,0,2,1,4,2,17,20,0,15,0,0.5015384615384615,0,0,163,9,76,6227
12265434,0.0c,3.877471264367813,1,0,154,6.644137931034486,2,0.012987012987012988,2,0,0,11.373103448275865,30.740574712643703,12.142528735632183,0,0,0,0,0,0,0,1,0.3333333333333333,11,0,30.356321839080454,0,0,1,3,2,0,3,0.01948051948051948,3,0,8.385164807134505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,29
12267523,1.0c,13.695473819466748,51,6,3314,10.782367491166074,0,0,0,18,1,14.270138130420817,38.57588178605852,15.237905557340188,0,0,0,0,4,2,0,20,0.5,134,0,38.09476389335047,0,617,1,22,86,28,27,0.008147254073627036,27,7,26.790754506740637,17,0.0051297525648762825,17,0,0,0,0,0,0,0,4,3,1,0,0,0.4545454545454546,0,0,6,5,13,566
12297110,1.0c,11.815099365750529,22,0,1302,11.927395348837203,0,0,0,12,1,11.187145877378438,49.66892177589855,13.399577167019029,0,0,0,0,4,1,0,9,0.4545454545454546,66,0,33.498942917547566,0,42,1,11,35,6,11,0.008448540706605223,11,2,17.66287829861518,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.4545454545454546,0,0,4,1,6,215
12298953,3.0c,15.643120888293367,211,40,13476,12.800191431175929,24,0.0017809439002671415,24,60,8,14.807123809733008,35.9842485530088,15.623630712457851,4,0.00029682398337785694,4,4,22,1,0,81,0.26506024096385544,229,0,39.05907678114463,0,1254,1,83,278,41,127,0.009424161472246955,127,12,49.84015371452148,43,0.003190857821311962,43,0,11,0,1,1,3,0,2,4,0,2,0,0.5542168674698795,0,0,28,10,47,2194
12305127,3.0c,13.934068959200497,476,137,38906,13.829687397170122,10,0.0002570297640466766,10,231,25,14.049323705912489,31.53727485981216,16.396758293388697,12,0.0003084357168560119,12,12,121,21,0,253,0.36769759450171824,375,0,40.991895733471736,0,3077.75,1,291,787,176,408,0.010486814373104406,408,83,80.9615289742319,91,0.002338970852824757,91,0,26,0,4,1,9,0,21,19,0,12,0,0.4879725085910653,0,0,147,12,137,6078
12346414,0.0c,10.643928571428567,3,0,177,13.32392857142857,0,0,0,0,0,11.784285714285716,35.5107142857143,11.314285714285717,0,0,0,0,0,0,0,1,0,15,0,28.285714285714285,0,0,1,2,3,0,3,0.01694915254237288,3,0,8.291502622129181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
12348658,0.0c,5.053681818181815,2,0,330,8.60709090909091,2,0.006060606060606061,2,0,0,6.614886363636362,59.88232954545455,7.113636363636363,0,0,0,0,0,0,0,3,125,21,0,17.784090909090907,0,168,1,8,6,0,4,0.01212121212121212,4,0,10.416198487095665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,55
12349135,3.0c,12.96708686800136,85,13,4920,10.835498812351542,4,0.0008130081300813008,4,36,0,13.468295215473365,41.35001662707839,13.945897522904648,3,0.0006097560975609756,3,3,10,4,0,33,0.34285714285714286,145,0,34.86474380726162,0,618,1,35,94,11,32,0.0065040650406504065,32,13,32.01723625709381,20,0.0040650406504065045,20,0,3,0,0,0,1,0,1,2,1,0,0,0.5428571428571428,0,0,14,7,20,842
12354467,0.0c,3.2872727272727253,2,0,349,6.1703333333333354,3,0.008595988538681949,3,0,0,7.3839393939393965,51.8386363636364,6.848484848484849,0,0,0,0,0,0,0,3,0.18181818181818185,18,0,17.12121212121212,0,181,1,11,6,0,4,0.011461318051575933,4,0,10.745966692414834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636363636363637,0,0,0,1,0,60
12368555,3.0c,13.202639495204131,692,98,41610,11.999429030373832,0,0,0,264,18,13.099147503689128,41.27005933349733,14.828283325135269,8,0.0001922614756068253,8,8,79,36,0,270,0.3980263157894737,444,0,37.07070831283817,0,3901,1,304,1098,338,235,0.005647680845950492,235,94,85.75264346230881,83,0.001994712809420812,83,0,19,0,4,0,2,1,49,34,1,19,0,0.47039473684210525,0,0,139,10,207,6848
12370973,0.0c,7.090547112462001,2,0,623,11.142765957446809,2,0.0032102728731942215,2,5,0,10.000911854103348,35.32000000000002,8.217629179331308,0,0,0,0,0,0,0,5,0.14285714285714285,36,0,20.544072948328267,0,201,1,14,6,0,12,0.019261637239165328,12,0,12.69535971483266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6428571428571429,0,0,0,1,1,94
12372494,0.0c,6.279300699300702,2,0,495,10.131025641025644,2,0.00404040404040404,2,3,0,9.71648018648019,38.030034965034986,10.015850815850817,0,0,0,0,0,0,0,3,0.18181818181818185,36,0,25.03962703962704,0,177,1,11,6,0,9,0.01818181818181818,9,0,11.831760866327848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,0,0,0,1,1,78
12384036,0.0c,6.397935323383084,2,0,441,10.091940298507463,2,0.0045351473922902496,2,3,0,10.1875,31.967916666666696,10.591542288557214,0,0,0,0,0,0,0,3,0.16666666666666666,27,0,26.478855721393032,0,207,1,12,5,0,7,0.015873015873015872,7,0,11.18535277187245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,1,67
12392180,4.0c,11.062949510686984,302,51,15964,11.06219111608809,0,0,0,106,7,11.405499050586691,47.86760297482837,13.364321534641414,1,6.264094211976948e-05,1,1,36,4,0,102,0.4130434782608696,234,0,33.410803836603534,0,2476,1,138,395,75,66,0.004134302179904786,66,44,54.75905717843013,29,0.001816587321473315,29,0,10,0,3,0,2,0,18,3,0,5,0,0.463768115942029,0,0,52,6,87,2679
12403091,0.0c,6.5718181818181804,3,0,426,10.491212121212122,2,0.004694835680751174,2,1,0,7.90218181818182,50.16327272727273,7.488484848484848,0,0,0,0,0,0,0,3,0.2,29,0,18.72121212121212,0,165,1,10,6,0,8,0.018779342723004695,8,0,11.12403840463596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,1,1,66
12415950,1.0c,14.861917612622255,103,23,8793,12.665762594893032,12,0.001364721937905152,12,57,5,14.210832797886772,37.675015527950336,15.983441612527072,4,0.0004549073126350506,4,4,20,3,0,52,0.3448275862068966,224,0,39.95860403131768,0,792.7,1,58,194,64,72,0.008188331627430911,72,24,41.06573262134856,7,0.0007960877971113385,7,0,6,0,0,1,1,0,6,9,0,1,0,0.5172413793103449,0,0,17,10,34,1449
12424727,0.0c,6.736266666666669,2,0,466,10.548266666666668,2,0.004291845493562232,2,4,0,7956,52.864666666666665,8.133333333333335,0,0,0,0,0,0,0,3,0.2222222222222222,39,0,20.333333333333336,0,148,1,9,6,0,8,0.017167381974248927,8,0,11.660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0,0,0,1,1,75
12425449,0.0c,7.372419354838705,2,0,401,11.43741935483871,2,0.004987531172069825,2,2,0,9.509919354838711,40.684879032258095,8.906451612903226,0,0,0,0,0,0,0,3,125,26,0,22.266129032258064,0,154,1,8,5,0,8,0.0199501246882793,8,0,10.874007874011811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,1,0,62
12432365,3.0c,10.940307994757532,145,23,9667,10.881425076452595,3,0.00031033412640943414,3,71,7,11.26357907383137,48.9763646788991,11.84687636522499,1,0.00010344470880314473,1,1,19,6,0,72,0.3928571428571429,181,0,29.617190913062473,0,1200.7142857142858,1,84,208,73,88,0.009103134374676736,88,20,43.43513323831146,36,0.00372400951691321,36,0,11,0,0,0,0,1,4,22,1,2,0,0.44047619047619047,0,0,34,7,27,1635
12477310,0.0c,11.458511996904022,26,12,1884,12.378585526315783,0,0,0,18,1,12.538722910216723,37.016648606811145,13.60030959752322,0,0,0,0,2,1,0,15,0.4705882352941176,71,0,34.00077399380805,0,835,1,17,29,24,9,0.004777070063694267,9,8,20.435595774162696,0,0,0,0,2,0,2,0,0,0,1,3,0,0,0,0.4705882352941176,0,0,3,2,7,304
12480352,2.0c,9.1864734950584,85,10,5611,9.992348008385749,6,0.0010693281055070398,6,43,1,10.745333183587904,48.36639150943398,11.76187481281821,0,0,0,0,4,8,0,46,0.4107142857142857,95,0,29.404687032045523,0,738.5714285714286,1,56,115,40,39,0.006950632685795759,39,13,33.886890422961,0,0,0,0,1,0,0,0,0,0,1,10,1,1,0,0.42857142857142855,0,0,25,7,22,954
12502252,1.0c,6.2199770448230005,68,4,4541,8.307091136079901,2,0.0004404316229905307,2,33,0,8.953167613064316,53.88365259151868,9.062873021626194,0,0,0,0,6,2,0,40,0.41935483870967744,113,0,22.65718255406549,0,394.5,1,62,131,35,43,0.00946927989429641,43,4,31.30194339616981,16,0.0035234529839242457,16,0,1,0,0,0,0,0,6,11,0,0,0,0.4838709677419355,0,0,11,2,26,801
12526648,0.0c,1.7475112443778116,4,0,508,2.8962068965517247,2,0.003937007874015748,2,4,0,7.586366816591706,47.40944527736133,5.1912043978010995,0,0,0,0,0,0,0,6,0.21739130434782608,30,0,12.978010994502748,0,361,1,23,7,1,6,0.011811023622047244,6,0,12.327379053088816,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5652173913043478,0,0,0,1,0,87
12538509,0.0c,4.404959568733151,2,0,313,7.760377358490565,2,0.006389776357827476,2,0,0,6.732668463611862,60.27830188679246,6.802156334231807,0,0,0,0,0,0,0,3,0.14285714285714285,24,0,17.005390835579515,0,151,1,7,5,1,6,0.019169329073482427,6,0,10.280109889280515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42857142857142855,0,0,0,1,0,53
12545520,3.0c,11.095452830953924,157,25,11931,8.932290111940297,0,0,0,64,3,12.3104493835172,48.31037800129786,12.754574951330303,0,0,0,0,43,21,0,83,0.2826086956521739,212,0,31.886437378325763,0,1077.1,1,92,247,156,136,0.011398876875366693,136,50,49.3033476111609,50,0.004190763557120107,50,0,3,0,1,0,3,1,3,14,1,1,0,0.5978260869565217,0,0,56,10,51,2144
12548138,0.0c,22.438148148148144,4,0,491,12.8920987654321,1,0.002036659877800407,1,1,0,21.61981481481482,12.194166666666687,21.13827160493827,0,0,0,0,0,0,0,1,0.5,49,0,52.84567901234568,0,96,1,2,8,4,2,0.004073319755600814,2,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,1,1,0,81
12551029,2.0c,10.135284512820512,39,5,3837,11.694816000000005,11,0.0028668230388324213,11,18,1,13.901280000000003,23.940814358974393,14.986256410256413,0,0,0,0,5,0,0,32,0.28205128205128205,83,0,37.46564102564103,0,634.6,1,39,77,7,28,0.007297367735209799,28,6,28,30,0.007818608287724784,30,0,2,0,0,0,0,0,2,1,0,1,0,0.4615384615384616,0,0,6,5,10,625
12551441,3.0c,11.231833384007295,110,9,5733,9.974035964035966,0,0,0,32,0,11.321714155409811,52.650015093602065,11.981071102810231,1,0.00017442874585731728,1,1,9,5,0,41,0.4565217391304347,149,0,29.952677757025583,0,964.4,1,46,167,23,50,0.008721437292865864,50,11,34.63858403911275,24,0.004186289900575615,24,0,9,0,0,0,1,1,3,0,1,2,0,0.43478260869565216,0,0,14,5,22,1001
12591857,1.0c,14.306666666666665,18,3,2005,14.268089171974523,2,0.000997506234413965,2,7,0,13.468267515923568,35.78639278131635,12.704543524416136,0,0,0,0,3,0,0,11,0.3333333333333333,108,0,31.76135881104034,0,296.6666666666667,1,15,32,6,34,0.016957605985037406,34,1,20.72004514666935,1,0.0004987531172069825,1,0,1,0,0,0,0,0,2,2,0,1,0,0.6666666666666666,0,0,2,6,3,314
12601835,4.0c,12.372427759830371,564,130,33900,11.530934728627171,0,0,0,217,15,12.122378895661663,46.47901128926128,13.60231255195795,1,2.949852507374631e-05,1,1,114,11,0,224,0.40458015267175573,422,0,34.00578137989488,0,3979.5,1,262,854,185,85,0.0025073746312684365,85,73,78.08661665037252,86,0.002536873156342183,86,0,45,0,2,2,17,0,13,24,0,1,0,0.4351145038167939,0,0,73,8,151,5638
12622776,3.0c,9.383811785013195,285,42,18575,10.30974683544304,16,0.0008613728129205922,16,113,14,10.608538888512827,49.102558721992835,10.974548162187777,5,0.00026917900403768504,5,5,27,12,0,125,0.39572192513368987,336,0,27.43637040546944,0,1894.888888888889,1,187,420,165,59,0.0031763122476446836,59,53,59.213877290220786,52,0.0027994616419919245,52,0,11,0,0,0,2,0,6,7,0,10,0,0.5240641711229946,0,0,65,9,75,3160
12624655,0.0c,5.000255102040818,2,0,299,8.481020408163268,3,0.010033444816053512,3,0,0,9.676301020408165,36.59771683673472,8.98061224489796,0,0,0,0,0,0,0,3,0.25,21,0,22.4515306122449,0,175,1,8,5,1,6,0.020066889632107024,6,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,1,0,49
12628313,1.0c,10.372631144155308,25,6,3414,12.53081784386617,0,0,0,19,0,11.052831474597276,42.43702085914913,10.51309376290789,0,0,0,0,10,2,0,26,0.3611111111111111,117,0,26.28273440726972,0,0,1,36,60,32,0,0,0,6,26.194827009486403,0,0,0,0,2,0,0,0,0,0,5,5,0,3,0,0.4444444444444444,0,0,14,0,4,538
