doc+AF8-name,Sentences starting with a Correlativeconjunctions,Images per subsection,Relativepronouns Count,Large Phrase Count,Images count,Tobeverbs Count,Lasbarhetsindex Readability Feature,Phrase count,Relative URL link Count per length,Mean subsection size,Prepositions Count,Standard deviation of the section size,Largest Phrase Count,Relative URL link Count,Short phrase rate,Sentences starting with a Subordinatingconjunctions,Flesch Reading Ease Readability Feature,Relative URL link Count per section,Sentences starting with a Pronouns,Sentences starting with a Prepositions,Same page link count per section,Sentences starting with a Relativepronouns,Same page link Count,Complete URL link Count per length,Largest phrase size,Coleman+AC0-Liau Readability Feature,Mean section size,Articles Count,Sentences starting with a Tobeverbs,Preposition Count,Sentences starting with a Coordinatingconjunctions,Complete URL link Count per section,Images per section,Section Count,Pronouns Count,Subsection Count,Smog Grading Readability Feature,Auxiliaryverbs Count,ARI Readability Feature,Coordinatingconjunctions Count,Sentences starting with an Auxiliaryverbs,Complete URL link Count,Preposition Count en,Large Paragraph Count,Correlativeconjunctions Count,Flesch Kincaid Readability Feature,Sentences starting with an Indefinitepronouns,Largest Phrase Count en,Largest section size,Images per length,Paragraph Count,Interrogativepronouns Count,Gunning Fog Index Readability Feature,Sentences starting with an Interrogativepronouns,Shortest section size,Subordinatingconjunctions Count,Same page link count per length,Indefinitepronouns Count,Large phrase rate,Sentences starting with an Articles
71966,1,6,66,191,0.00018388550062827547,84,37.969019109542735,206,0.007784486193263661,3393.6666666666665,675,0,191,254,0.5,3,38.59371137122207,254,6,5,151,0,151,0.001011370253455515,398,11.268691213999272,0,409,0,0,0,33,6,0,189,9,77.06753674856482,61,14.506281337491018,203,0,33,0,0,12,14.492179209921812,0,191,0,0.00018388550062827547,1,15,15.187607643817095,0,0,108,0.004627785099144932,59,0.3786407766990291,15
71989,0,10,119,298,0.00021551259671127778,124,33.07085207447341,364,0.00523695610008405,2760.6875,967,0,298,243,0.5521978021978022,23,43.948459455395266,243,25,25,125,4,125,0.0006249865304627056,468,11.181786950390975,0,602,1,4,4,29,10,0,367,16,91.32326986700618,118,12.052910975065188,267,1,29,4,0,18,12.453536680279086,5,298,0,0.00021551259671127778,1,52,13.228340829789364,3,0,211,0.0026939074588909723,116,0.36538461538461536,20
7213663,0,0,6,21,0.0,6,24.31818181818182,44,0.007036747458952306,74.0,55,0,21,18,0.5681818181818182,0,49.788636363636385,18,1,3,0,0,0,0.0007818608287724785,64,8.977749999999997,0,44,0,0,0,2,0,0,7,1,23.97617696340303,9,5.834749999999996,12,0,2,0,0,0,8.79909090909091,2,21,0,0.0,1,2,9.727272727272728,0,0,8,0.0,4,0.3409090909090909,6
7224224,0,5,96,212,0.0001275380063258851,141,40.835589278931224,268,0.005917763493521069,2934.230769230769,682,0,212,232,0.5708955223880597,9,34.064468439923274,232,30,22,21,0,21,0.0008927660442811958,739,12.543882681564249,0,435,0,5,4,35,5,0,191,13,83.2745289615579,150,14.332192528975234,298,1,35,5,0,19,14.481410545040166,10,212,0,0.0001275380063258851,1,50,16.33423571157249,0,0,165,0.0005356596265687174,111,0.2835820895522388,10
723208,0,1,2,10,0.0007102272727272727,0,29.98694779116466,12,0.009943181818181818,206.0,28,0,10,14,0.4166666666666667,0,55.306280120481944,14,2,0,0,0,0,0.002840909090909091,60,9.837751004016063,0,31,0,0,0,4,1,0,9,1,18.7797338380595,3,10.670180722891558,6,0,4,0,0,0,10.700090361445785,0,10,0,0.0007102272727272727,1,0,11.994779116465864,0,0,3,0.0,0,0.5,5
7235,2,5,95,185,0.00016738642830839277,134,36.83156507870467,207,0.00786716213049446,2469.0,818,0,185,235,0.48792270531400966,5,43.2635611261355,235,23,22,69,1,69,0.0002678182852934284,351,11.353301435406696,0,481,0,1,4,8,5,0,220,11,73.8237248385031,102,13.462820019416128,183,0,8,1,0,17,13.24480479855766,1,185,0,0.00016738642830839277,1,25,14.73262603148187,1,0,102,0.00230993271065582,50,0.3333333333333333,37
7237187,2,0,84,373,0.0,124,27.50491005474928,622,0.00312158301294487,6246.0,678,0,373,177,0.684887459807074,13,47.68525972278934,177,14,17,0,4,0,5.2908186660082535e+AC0-05,850,7.189182710107364,0,417,0,25,5,3,0,0,314,9,106.94229168149026,186,7.077491125116218,279,0,3,25,0,32,10.923327361189319,9,373,0,0.0,1,28,11.001964021899713,5,0,103,0.0,163,0.24758842443729903,17
723742,0,2,39,240,5.860290670417253e+AC0-05,92,32.569906623174816,305,0.00949367088607595,2950.909090909091,705,0,240,324,0.5672131147540984,15,45.38704862034692,324,35,18,52,0,52,0.001113455227379278,561,10.515294619982921,0,400,0,2,1,38,2,0,136,11,79.51797174520506,43,10.529744088700987,182,0,38,2,0,4,11.697746076633397,3,240,0,5.860290670417253e+AC0-05,1,8,13.027962649269927,0,0,129,0.0015236755743084857,44,0.3114754098360656,28
7249641,0,5,16,77,0.0004057124310288867,36,36.57707365707755,82,0.0086011035378124,1571.0,248,0,77,106,0.4878048780487805,1,38.78349755611217,106,3,4,38,0,38,0.0005679974034404414,222,12.697846460618145,0,137,0,0,0,7,5,0,31,7,47.78839135311738,8,14.648157965129002,114,0,7,0,0,1,13.927202295552366,2,77,0,0.0004057124310288867,1,3,14.63082946283102,0,0,31,0.003083414475819539,15,0.4024390243902439,13
725242,0,1,30,87,7.821054278116691e+AC0-05,84,36.51125815470643,100,0.00656968559361802,2944.75,304,0,87,84,0.47,6,41.043873532152844,84,10,6,5,1,5,0.0004692632566870014,173,11.427614165890027,0,233,0,0,0,6,1,0,70,4,49.32493928760188,38,12.26301957129543,76,0,6,0,0,1,12.865793289841566,4,87,0,7.821054278116691e+AC0-05,1,17,14.604503261882574,1,0,39,0.0003910527139058345,24,0.42,24
7270112,0,0,11,51,0.0,34,33.39050886220698,53,0.01143160973016084,2375.0,191,0,51,86,0.5471698113207547,4,47.41348198970843,86,2,15,55,0,55,0.0002658513890735079,245,9.747499999999999,0,86,0,0,1,2,0,0,50,3,39.3318042491699,18,12.484739279588332,56,0,2,0,0,1,12.833359062321328,1,51,0,0.0,1,4,13.356203544882792,0,0,27,0.0073109131995214675,11,0.3584905660377358,2
7273508,0,0,1,12,0.0,6,25.614654002713706,22,0.008849557522123894,264.25,24,0,12,15,0.6363636363636364,0,44.21075305291723,15,1,0,0,0,0,0.0011799410029498525,58,12.129328358208959,0,23,0,0,0,2,0,0,2,4,19.3707055437449,0,9.029341926729984,5,0,2,0,0,0,10.119118046132972,0,12,0,0.0,1,1,10.245861601085483,0,0,3,0.0,0,0.3181818181818182,4
730578,1,2,109,249,5.720660164182947e+AC0-05,100,33.584549675655566,274,0.008666800148737164,3679.222222222222,750,0,249,303,0.5072992700729927,9,46.35459610786674,303,35,13,148,3,148,0.0003432396098509768,347,10.425524825058314,0,398,0,4,4,12,2,0,493,9,80.47257579298626,157,11.659039249690494,218,0,12,4,0,13,12.235631821023166,2,249,0,5.720660164182947e+AC0-05,1,63,13.433819870262226,3,0,153,0.004233288521495381,96,0.39416058394160586,4
73131,0,11,36,190,0.0003503184713375796,87,34.3018728396425,214,0.011082802547770701,3764.75,663,0,190,348,0.6355140186915887,7,50.07846301334112,348,18,25,76,0,76,0.0007643312101910828,562,10.115445757250267,0,563,0,1,2,24,11,0,126,8,77.73954776421918,50,13.334839033498298,109,0,24,1,0,11,12.75905156750354,2,190,0,0.0003503184713375796,1,13,13.720749135857,0,0,102,0.0024203821656050956,44,0.24299065420560748,27
732511,0,2,39,108,0.00012428535918468804,67,33.469245757223916,121,0.012304250559284116,1462.5,331,0,108,198,0.4628099173553719,6,45.953049349997315,198,13,4,98,0,98,0.0008699975142928163,278,9.109019675526405,0,169,0,0,0,14,2,0,178,10,56.823786563191554,56,11.529027435049649,93,0,14,0,0,3,12.797696905034275,1,108,0,0.00012428535918468804,1,15,13.387698302889568,0,0,68,0.006089982600049714,19,0.4049586776859504,8
7334183,0,2,31,96,9.196247930844215e+AC0-05,64,50.10759643525311,108,0.012001103549751702,2304.8888888888887,327,0,96,261,0.8888888888888888,2,38.58079905020301,261,8,4,91,0,91,0.0,1365,5.904319849088239,0,271,0,0,2,0,2,0,58,9,72.0724257573165,39,18.620457198972183,74,0,0,0,0,4,18.8526123687091,0,96,0,9.196247930844215e+AC0-05,1,13,20.043038574101246,0,0,51,0.004184292808534118,19,0.09259259259259259,22
733555,0,7,25,108,0.0003759600408185187,34,40.015779614558305,122,0.011278801224555561,2105.5,393,0,108,210,0.6065573770491803,5,34.00739556985474,210,9,9,57,2,57,0.00026854288629894193,404,11.803437701743057,0,240,0,0,0,5,7,0,51,8,58.65968020030299,18,14.359978251436672,80,0,5,0,0,2,14.824417445416927,1,108,0,0.0003759600408185187,1,8,16.006311845823323,2,0,71,0.003061388903807938,11,0.2786885245901639,19
7341,0,2,25,119,0.00011429224527115835,72,33.92066692037892,133,0.011372078404480256,1769.111111111111,345,0,119,199,0.5864661654135338,8,41.273135934912546,199,10,10,9,0,9,0.0014857991885250585,228,11.682578659370723,0,211,0,0,0,26,2,0,83,9,57.0740233383831,29,12.703671353486314,109,0,26,0,0,1,12.964231097579791,5,119,0,0.00011429224527115835,1,12,13.568266768151569,0,0,67,0.0005143151037202125,39,0.3157894736842105,16
736733,0,0,4,23,0.0,5,31.185943415022912,28,0.0199632256369845,1676.0,97,0,23,76,0.6428571428571429,1,52.94082112970713,76,3,2,0,0,0,0.0,130,8.473333333333333,0,61,0,0,0,0,0,0,9,2,29.77685567799177,1,11.787002390914523,11,0,0,0,0,0,12.236674138274555,0,23,0,0.0,1,1,12.474377366009165,0,0,6,0.0,1,0.2857142857142857,4
7368926,0,4,89,221,0.00011065006915629322,84,36.14593962763113,253,0.008437067773167358,5561.666666666667,676,0,221,305,0.48221343873517786,10,40.16887975529383,305,10,7,179,1,179,0.00033195020746887966,415,10.507903488751221,0,466,0,1,1,12,4,0,242,6,81.3198569968051,69,12.790540730020318,230,1,12,1,0,7,13.679723758330102,1,221,0,0.00011065006915629322,1,29,14.458375851052452,1,0,193,0.004951590594744122,60,0.383399209486166,13
7369630,0,0,0,1,0.0,0,32.33333333333333,2,0.007547169811320755,59.0,2,0,1,2,0.5,0,15.037500000000023,2,0,0,0,0,0,0.0,19,8.037291666666665,0,0,0,0,0,0,0,0,0,2,9.928203230275509,0,10.695624999999993,0,0,0,0,0,0,17.12416666666667,0,1,0,0.0,1,0,12.933333333333332,0,0,0,0.0,0,0.5,0
737,0,15,74,287,0.0002842039447507531,145,39.484118612560366,326,0.009302942458174653,3825.4615384615386,1011,0,287,491,0.5552147239263804,14,31.321572576639824,491,21,41,87,0,87,0.0025199416434566776,596,16.521377537908,0,654,0,1,1,133,15,0,171,13,91.21564487096379,106,17.444048512139858,310,0,133,1,0,17,14.820859715593482,6,287,0,0.0002842039447507531,1,37,15.793647445024147,1,0,157,0.0016483828795543682,86,0.3374233128834356,43
7372243,1,2,13,59,0.0002397506593143131,20,39.05252659574468,64,0.008990649724286742,1181.6666666666667,209,0,59,75,0.453125,0,39.45328125000003,75,3,1,43,0,43,0.00011987532965715655,168,11.020872340425534,0,132,0,0,0,1,2,0,31,6,40.54996671103717,5,12.193603723404252,36,0,1,0,0,4,13.22956338652482,2,59,0,0.0002397506593143131,1,4,15.621010638297873,0,0,43,0.005154639175257732,5,0.390625,4
7373665,0,0,0,3,0.0,1,206.2642929806714,5,0.03815469996531391,2823.0,2,0,3,220,0.4,0,+AC0-136.5253936927772,220,0,0,0,0,0,0.000693721817551162,369,13.351770091556457,0,2,0,3,0,4,0,0,1,2,34.35283081318177,0,100.39166836215666,23,0,4,3,0,0,81.1427995930824,0,3,0,0.0,1,0,82.50571719226856,0,0,0,0.0,0,0.6,0
737610,0,3,42,93,0.00020943870427254956,71,32.05406020066889,125,0.009843619100809829,2197.3333333333335,310,0,93,141,504,6,47.461207491638845,141,6,7,19,1,19,0.001466070929907847,231,11.339184782608694,0,202,0,3,0,21,3,0,98,6,51.908077042549934,63,11.164383779264213,64,0,21,3,0,5,11.393357725752509,0,93,0,0.00020943870427254956,1,15,12.821624080267558,1,0,51,0.0013264451270594807,33,408,14
737935,0,0,11,102,0.0,11,23.818620252800095,153,0.003910978675854363,3366.6666666666665,203,0,102,42,0.5163398692810458,4,49.579419826667845,42,18,7,0,2,0,0.0001862370798025887,151,9.797224669603526,0,83,0,1,2,2,0,0,71,3,45.61455150532503,17,7.053131712303131,54,0,2,1,0,4,9.292653969076621,0,102,0,0.0,1,6,9.527448101120038,2,0,24,0.0,9,0.3464052287581699,4
73842,1,5,17,55,0.0007088176920895946,25,30.403560985797828,63,0.00652112276722427,881.1428571428571,167,0,55,46,0.4444444444444444,1,48.23829678362574,46,9,6,4,0,4,0.0001417635384179189,162,10.284481907894737,0,108,0,0,1,1,5,0,54,7,37.87119154832539,21,10.390259111319963,37,0,1,0,0,2,11.326105889724314,1,55,0,0.0007088176920895946,1,9,12.161424394319132,0,0,26,0.0005670541536716756,18,0.38095238095238093,11
7388,1,11,79,228,0.000265053854123997,125,34.42202755315963,280,0.006867304402303559,2641.0,863,0,228,285,0.5642857142857143,15,46.12455458221024,285,17,18,30,3,30,0.0014939399050625285,475,13.094700509134473,0,649,0,1,3,62,11,0,198,15,84.71903083125741,88,14.684833782569626,269,2,62,1,0,17,12.750883048817013,11,228,0,0.000265053854123997,1,30,13.768811021263852,3,0,120,0.0007228741476109009,134,0.3535714285714286,31
7392853,0,1,0,2,0.002109704641350211,0,46.44588744588745,3,0.023206751054852322,99.0,4,0,2,11,0.6666666666666666,0,14.87943722943723,11,1,0,0,0,0,0.002109704641350211,26,13.76974025974026,0,2,0,0,0,1,1,0,1,2,11.774964387392123,1,16.064372294372298,3,0,1,0,0,0,17.560259740259742,0,2,0,0.002109704641350211,1,0,18.57835497835498,0,0,0,0.0,0,0.3333333333333333,0
739346,0,0,4,15,0.0,11,43.41713500686899,17,0.0249728555917481,277.6666666666667,47,0,15,69,0.7058823529411765,0,35.737733233420755,69,2,2,0,0,0,0.0003619254433586681,74,11.560106157112525,0,33,0,4,0,1,0,0,18,3,24.702534414210707,3,15.242941176470588,13,0,1,4,0,0,15.157544648432623,0,15,0,0.0,1,2,17.366854002747598,0,0,5,0.0,3,0.17647058823529413,1
7396432,1,0,139,388,0.0,206,35.41556079178406,403,0.002134927412467976,33.0,1501,0,388,125,0.5359801488833746,58,46.56281861140147,125,63,80,8,9,8,0.0,483,11.33023180483855,0,944,1,3,0,0,0,0,655,1,102.39315871829409,109,13.573932840471443,341,1,0,3,0,10,12.854622611012612,2,388,0,0.0,1,81,14.166224316713624,9,0,284,0.00013663535439795046,66,0.3573200992555831,25
7399275,0,0,5,23,0.0,4,28.7004641004641,45,0.00895638629283489,575.3333333333334,42,0,23,23,0.5333333333333333,0,30.741375375375412,23,6,0,0,0,0,0.0,67,10.769852579852582,0,24,0,0,0,0,0,0,10,3,23.174241001832016,5,7.045686595686597,13,0,0,0,0,0,11.218414414414418,0,23,0,0.0,1,3,11.48018564018564,0,0,9,0.0,1,0.4222222222222222,2
7404358,1,4,36,138,0.0002021529286905544,70,30.290738657667788,210,0.002830141001667762,3141.3333333333335,454,0,138,56,0.5238095238095238,3,47.88544841510199,56,4,11,47,0,47,0.0,284,10.877695336159903,0,314,1,0,5,0,4,0,105,6,60.463031594234565,46,9.357153096247583,126,0,0,0,0,10,10.486501341178506,4,138,0,0.0002021529286905544,1,11,12.116295463067116,0,0,47,0.0023752969121140144,26,0.3904761904761905,18
740661,0,0,2,6,0.0,3,33.10348706411699,7,0.017142857142857144,291.0,18,0,6,15,0.2857142857142857,0,27.87984251968507,15,1,1,0,0,0,0.0034285714285714284,42,16.449212598425202,0,5,0,0,0,3,0,0,9,1,14.269427669584644,0,14.835916760404949,1,0,3,0,0,1,13.877840269966253,0,6,0,0.0,1,1,13.241394825646797,0,0,2,0.0,0,0.42857142857142855,1
7414360,0,7,25,108,0.0003759600408185187,34,40.015779614558305,122,0.011278801224555561,2105.5,393,0,108,210,0.6065573770491803,5,34.00739556985474,210,9,9,57,2,57,0.00026854288629894193,404,11.803437701743057,0,240,0,0,0,5,7,0,51,8,58.65968020030299,18,14.359978251436672,80,0,5,0,0,2,14.824417445416927,1,108,0,0.0003759600408185187,1,8,16.006311845823323,2,0,71,0.003061388903807938,11,0.2786885245901639,19
7415654,0,4,19,66,0.0003981287946650742,21,28.62160874355996,91,0.011943863839952225,1030.6666666666667,191,0,66,120,0.5714285714285714,3,49.52054409005632,120,1,5,48,0,48,0.001094854185328954,290,8.228612466124662,0,133,0,0,0,11,4,0,93,9,45.95346318982906,14,9.168208165817923,67,0,11,0,0,0,11.389012775842048,2,66,0,0.0003981287946650742,1,3,11.448643497423985,0,0,23,0.00477754553598089,19,0.3516483516483517,6
7417442,0,6,30,154,0.0003178976369608986,43,27.56200924305649,228,0.005404259828335276,1845.0,332,0,154,102,0.49122807017543857,8,47.916114326737585,102,22,13,60,0,60,0.0033379251880894354,233,10.92851662404092,0,274,0,0,1,63,6,0,99,10,58.92852581643825,42,8.61622201283259,104,0,63,0,0,2,9.984247543410959,4,154,0,0.0003178976369608986,1,9,11.024803697222596,0,0,61,0.003178976369608986,23,0.3815789473684211,33
7418735,0,0,0,3,0.0,1,18.61904761904762,7,0.006741573033707865,0,9,0,3,3,0.42857142857142855,0,41.295000000000016,3,1,1,0,0,0,0.0044943820224719105,19,11.081805555555558,0,2,0,0,0,2,0,0,2,0,11.48528137423857,0,7.599940476190476,4,0,2,0,0,0,10.054761904761904,0,3,0,0.0,1,0,7.447619047619049,0,0,0,0.0,1,0.2857142857142857,0
7423062,0,3,0,3,0.006355932203389831,4,20.81010101010101,5,0.01059322033898305,0,8,0,3,5,0.6,0,73.08345454545456,5,0,0,0,0,0,0.00423728813559322,48,5.889595959595962,0,10,0,0,0,2,3,0,0,0,12.9498743710662,0,7.0821212121212085,4,0,2,0,0,0,7.9845252525252555,0,3,0,0.006355932203389831,1,0,8.324040404040405,0,0,0,0.0,0,0.2,1
742784,0,2,40,101,0.00013108736973192634,75,35.26963854729342,112,0.006357737431998427,1580.5555555555557,284,0,101,97,0.5446428571428571,8,45.22268051086084,97,6,8,18,0,18,0.0007209805335255948,276,12.510144810941267,0,206,0,1,2,11,2,0,79,9,52.85980344927164,47,13.463145902769796,123,0,11,1,0,5,12.46588308815079,3,101,0,0.00013108736973192634,1,7,14.107855418917367,0,0,59,0.001179786327587337,35,0.35714285714285715,16
745602,0,4,28,82,0.00031735956839098697,33,38.06942165299179,95,0.006188511583624246,1346375,257,0,82,78,0.4842105263157895,2,39.924242345407265,78,3,4,118,0,118,0.0004760393525864805,234,11.57271863117871,0,248,0,1,0,6,4,0,52,8,48.86937976471886,25,12.6888077846708,56,0,6,1,0,3,13.1927208324995,2,82,0,0.00031735956839098697,1,14,15.227768661196718,0,0,52,0.009362107267534116,38,0.3368421052631579,12
745684,0,0,17,66,0.0,20,34.03258153002133,85,0.011246786632390746,873.0,188,0,66,105,0.5294117647058824,2,42.64911886619936,105,7,9,15,0,15,0.0009640102827763496,161,11.659242227979277,0,133,0,0,0,9,0,0,23,9,42.293765408777,7,11.001867189881132,51,0,9,0,0,2,11.823250838159097,1,66,0,0.0,1,2,13.613032612008533,0,0,20,0.0016066838046272494,22,0.36470588235294116,8
74573,0,7,54,192,0.00022786458333333334,80,33.93670745233848,222,0.011002604166666667,3590.0,614,0,192,338,0.4954954954954955,4,43.296208358107265,338,31,11,214,0,214,0.0009765625,615,11.08657275183327,0,288,0,5,0,30,7,0,267,8,74.98610977126073,62,12.841356427828828,200,0,30,5,0,12,13.019264188928414,0,192,0,0.00022786458333333334,1,24,13.574682980935393,0,0,111,0.006966145833333334,52,0.36936936936936937,8
7461301,0,14,47,139,0.0006366240734846073,90,35.787734175327444,163,0.007866854622345505,3066.4285714285716,516,0,139,173,0.49693251533742333,6,43.241296417239624,173,14,7,1,2,1,9.094629621208677e+AC0-05,276,12.491486448728693,0,364,0,5,0,2,14,0,105,7,62.824744044584094,41,13.340145377688863,137,0,2,5,0,9,12.682779334804081,9,139,0,0.0006366240734846073,1,22,14.315093670130977,2,0,71,4.547314810604338e+AC0-05,44,0.4049079754601227,21
7463656,0,12,72,303,0.00029481856374223033,112,23.53669425443735,470,0.004692528806230499,5498.0,981,0,303,191,0.5531914893617021,15,53.26098949397226,191,15,48,106,1,106,4.913642729037172e+AC0-05,395,10.494736530491416,0,607,0,0,3,2,12,0,183,7,85.19489035213807,49,8.516896564755676,254,0,2,0,0,4,9.401507325245962,5,303,0,0.00029481856374223033,1,18,9.41467770177494,1,0,90,0.002604230646389701,74,0.3872340425531915,45
7466264,0,10,41,205,0.0003142381296546523,90,32.480545504107965,261,0.005939100650472928,4975.5,814,0,205,189,0.5134099616858238,11,45.997657426527354,189,5,42,59,3,59,3.142381296546523e+AC0-05,317,11.178389337338086,0,518,0,0,2,1,10,0,113,6,75.98630008433089,27,11.594926403264793,202,0,1,0,0,3,11.913981171606803,2,205,0,0.0003142381296546523,1,13,12.992218201643187,3,0,72,0.0018540049649624485,61,0.39846743295019155,35
7466964,0,0,3,25,0.0,8,39.08707447274,39,0.002284263959390863,734.6,63,0,25,9,0.41025641025641024,0,17.90854773781399,9,1,1,0,0,0,0.0007614213197969543,116,14.646587030716724,0,49,0,0,0,3,0,0,14,5,27.20743687382041,7,12.102308567428018,24,0,3,0,0,1,14.49423208191126,0,25,0,0.0,1,3,15.634829789096,0,0,5,0.0,8,0.46153846153846156,2
7467968,0,0,1,8,0.0,4,21.411580594679187,9,0.01015228426395939,0,24,0,8,8,0.4444444444444444,1,67.4952034428795,8,0,2,0,0,0,0.0,45,8.657535211267604,0,13,0,0,0,0,0,0,4,0,14.916375287812984,3,7.5975508607198705,5,0,0,0,0,0,7.7647417840375645,0,8,0,0.0,1,0,8.564632237871676,0,0,2,0.0,0,0.4444444444444444,0
7469926,0,0,0,3,0.0,0,38.75,4,0.007462686567164179,279.0,6,0,3,5,0.25,0,5.702500000000015,5,1,0,0,0,0,0.005970149253731343,21,25.058375,0,6,0,0,0,4,0,0,2,1,11.94427190999916,0,22.550874999999998,1,0,4,0,0,0,17.432500000000008,0,3,0,0.0,1,0,15.5,0,0,0,0.0,0,0.5,1
7471733,1,0,23,85,0.0,23,34.12565744248877,116,0.0026761819803746653,2006.5,262,0,85,36,0.4827586206896552,7,35.46945584144649,36,4,6,26,1,26,0.0006690454950936663,227,12.424589707927677,0,150,0,4,2,9,0,0,75,6,49.44351407893249,37,11.80080739532876,84,0,9,4,0,10,12.931523787827924,0,85,0,0.0,1,8,13.65026297699551,1,0,48,0.0019327980969372585,56,0.4224137931034483,9
7498320,0,5,43,120,0.00031426775612822125,42,25.150828924162255,175,0.010182275298554368,1785.25,388,0,120,162,0.49714285714285716,1,54.19287946127946,162,7,11,41,1,41,0.0003771213073538655,228,10.489042274597828,0,302,0,1,1,6,5,0,107,8,54.70106381884226,27,8.86496552829886,94,0,6,1,0,7,9.495067201111649,1,120,0,0.00031426775612822125,1,19,10.060331569664903,1,0,46,0.002576995600251414,23,0.3657142857142857,19
750583,0,4,28,128,0.00025806451612903227,57,27.139735574509558,157,0.009548387096774193,1968.2857142857142,390,0,128,148,0.4267515923566879,11,51.491590152734034,148,9,7,44,1,44,0.0006451612903225806,237,10.791818531334101,0,251,0,0,0,10,4,0,119,7,54.0,21,9.632966595405485,97,0,10,0,0,1,10.192959004008749,1,128,0,0.00025806451612903227,1,11,10.855894229803823,1,0,58,0.002838709677419355,26,0.40764331210191085,26
7507392,0,0,1,9,0.0,1,34.19543614280456,11,0.01032346868547832,0,32,0,9,15,0.45454545454545453,0,47.03958778064043,15,0,0,0,0,0,0.0,74,10.806761133603239,0,24,0,0,0,0,0,0,2,0,18.71623364550171,1,12.213143172616853,8,0,0,0,0,2,12.276584468163417,0,9,0,0.0,1,0,13.678174457121825,0,0,7,0.0,4,0.2727272727272727,0
751353,0,4,25,77,0.0003387247014988568,53,32.9416068866571,90,0.00906088576509442,951.0909090909091,249,0,77,107,0.5333333333333333,0,50.34498876135822,107,5,5,60,0,60,0.0005927682276229994,196,9.444294595887136,0,217,0,1,0,7,4,0,41,11,48.727453460694704,30,11.473883309421325,93,0,7,1,0,0,12.009020086083215,0,77,0,0.0003387247014988568,1,3,13.17664275466284,0,0,18,0.0050808705224828525,19,0.3888888888888889,19
7513578,0,7,22,186,0.00026606864571059334,39,35.45400051903206,215,0.010262647763122886,2763.5555555555557,547,0,186,270,0.5023255813953489,5,36.846411062797614,270,8,17,84,0,84,0.0006081569044813562,287,11.734024140286952,0,324,0,1,2,16,7,0,64,9,69.26462102811726,60,12.046649542139576,169,0,16,1,0,4,13.193698781333914,4,186,0,0.00026606864571059334,1,6,14.181600207612824,0,0,50,0.00319282374852712,39,0.35348837209302325,26
7515964,0,13,58,246,0.000334835801674179,94,37.61547102854256,285,0.008087572440437863,2927.3076923076924,799,0,246,314,0.5649122807017544,13,32.00568203663883,314,24,34,11,0,11,0.0026529298132646493,356,14.75981078365707,0,490,0,1,1,103,13,0,129,13,80.27871634544663,83,14.710603900071682,262,1,103,1,0,7,14.000830754045193,9,246,0,0.000334835801674179,1,13,15.046188411417024,0,0,94,0.000283322601416613,73,0.30526315789473685,31
75233,2,3,128,300,7.172743574417215e+AC0-05,125,32.343070976424656,452,0.005092647937836222,2607.4,865,0,300,213,0.5331858407079646,19,37.88034617731981,213,41,19,103,2,103,0.0009802749551703527,318,11.655865016209844,0,529,1,5,5,41,3,0,340,15,85.37718130647589,166,9.697715859565115,284,0,41,5,0,16,11.705495293537712,4,300,0,7.172743574417215e+AC0-05,1,29,12.937228390569864,0,0,140,0.0024626419605499102,121,0.38495575221238937,17
752559,0,9,54,194,0.00031138636127737605,68,32.02239666667887,226,0.008096045393211777,2731.0,543,0,194,234,0.5265486725663717,6,43.401402675004846,234,21,7,146,1,146,0.0005189772687956267,264,11.138545717832024,0,313,0,0,4,15,9,0,222,10,72.52697318307479,58,11.999417199702698,198,0,15,0,0,8,12.519421501825203,0,194,0,0.00031138636127737605,1,21,12.80895866667155,1,0,102,0.005051378749610767,51,0.3274336283185841,5
752892,0,0,3,14,0.0,5,21.669302071973828,28,0.013066202090592335,347.0,41,0,14,30,0.5357142857142857,0,55.03302480916034,30,4,1,0,0,0,0.0039198606271777,90,9.919007633587782,0,14,0,0,0,9,0,0,14,1,22.82422760159901,8,7.925414394765536,19,0,9,0,0,0,9.070188113413305,0,14,0,0.0,1,0,8.667720828789532,0,0,2,0.0,3,0.39285714285714285,0
7532296,0,0,0,2,0.0,2,22.388297872340424,4,0.024489795918367346,0,5,0,2,6,0.25,0,65.30875,6,0,0,0,0,0,0.0,21,6.161702127659577,0,5,0,0,0,0,0,0,0,0,9.855654600401044,0,4.096702127659572,2,0,0,0,0,0,7.069095744680851,0,2,0,0.0,1,0,8.95531914893617,0,0,0,0.0,0,0.5,1
7543836,0,0,13,154,0.0,103,32.42631897433242,184,0.005180580224985199,3979.0,469,0,154,105,0.5,2,40.21165807790882,105,5,16,126,0,126,0.0004933885928557331,256,11.435105686216133,0,300,0,0,0,10,0,0,63,5,60.956880523368405,38,10.86089393194144,141,0,10,0,0,1,12.185767228212331,2,154,0,0.0,1,2,12.970527589732967,0,0,55,0.006216696269982238,30,0.358695652173913,22
755199,0,1,9,30,0.0002557544757033248,21,29.341845329249615,40,0.008184143222506393,242.5,81,0,30,32,0.5,3,40.62806527565087,32,8,7,0,0,0,0.0005115089514066496,125,10.272802450229708,0,56,0,1,0,2,1,0,33,2,28.553864678361276,11,9.116803215926488,21,0,2,1,0,0,11.648112940275652,0,30,0,0.0002557544757033248,1,5,11.736738131699846,0,0,18,0.0,10,0.35,0
