fold,iD,predictedResult,targetResult
1,4050027,2.8350400924682617,3.0c
1,4052227,2.647439956665039,2.0c
3,4069165,0.39567801356315613,0.0c
2,4075189,3.7631900310516357,4.0c
2,4079815,4.330389976501465,4.0c
2,4086244,-0.020758500322699547,0.0c
1,4096922,3.7890000343322754,5.0c
0,4101984,4.06866979598999,3.0c
0,4102309,1.5454800128936768,1.0c
2,4113124,-0.11359799653291702,0.0c
2,4117728,1.1868300437927246,1.0c
0,4120352,3.0927700996398926,2.0c
1,4129990,3.0364298820495605,3.0c
1,4131659,4.143529891967773,3.0c
3,4134434,2.4333600997924805,3.0c
2,4143109,3.275439977645874,5.0c
3,4146026,3.2007699012756348,4.0c
1,4146159,1.0042400360107422,1.0c
0,4146500,2.504080057144165,3.0c
3,4170382,0.18316300213336945,0.0c
3,4174880,0.9412500262260437,2.0c
4,4175709,1.6588000059127808,1.0c
2,4176410,0.6494749784469604,1.0c
2,4180369,3.9221200942993164,3.0c
1,4181046,-0.11170300096273422,0.0c
1,4182078,-0.006636799778789282,0.0c
1,4194510,0.3145819902420044,0.0c
1,4204557,4.4497199058532715,4.0c
3,4206993,1.6774200201034546,2.0c
1,4211292,4.593349933624268,5.0c
3,4217424,3.789799928665161,4.0c
3,4218119,0.8502830266952515,1.0c
0,4223647,2.532089948654175,5.0c
3,4236466,0.4574509859085083,1.0c
3,4236804,0.650397002696991,1.0c
1,4238746,0.23716700077056885,1.0c
4,4240209,0.28575798869132996,0.0c
0,4248260,1.4788199663162231,1.0c
1,4261580,0.7445409893989563,1.0c
3,4265347,4.006979942321777,3.0c
1,4267259,0.6842169761657715,0.0c
4,4271952,4.206989765167236,5.0c
0,4278309,0.9193260073661804,1.0c
1,4283649,2.584399938583374,3.0c
4,4286262,0.44035300612449646,0.0c
1,4288874,0.723002016544342,1.0c
4,4290903,3.7351698875427246,3.0c
0,4297893,0.7630730271339417,1.0c
4,4306802,2.309109926223755,2.0c
1,4315137,1.121250033378601,4.0c
4,4317345,-0.06553459912538528,0.0c
1,4319287,3.205389976501465,4.0c
3,4323952,4.347229957580566,5.0c
0,4330138,2.5785999298095703,2.0c
4,4344388,3.419569969177246,2.0c
3,4349189,2.0060999393463135,2.0c
1,4362806,4.062900066375732,4.0c
1,4366578,3.894279956817627,5.0c
3,4368822,2.1946399211883545,2.0c
3,4371917,0.8451889753341675,2.0c
3,4379797,0.048302799463272095,0.0c
3,4380729,4.630549907684326,4.0c
0,4396940,4.4806599617004395,5.0c
2,4398968,2.848900079727173,1.0c
3,4423614,0.32367900013923645,0.0c
4,4424140,1.619089961051941,2.0c
0,4444063,2.274600028991699,1.0c
2,4451335,0.4515179991722107,1.0c
0,4458016,4.278930187225342,2.0c
2,4461183,3.8493399620056152,5.0c
1,4462898,0.221793994307518,0.0c
4,4464068,4.309810161590576,3.0c
4,4478197,0.03409320116043091,2.0c
1,4478297,3.8345398902893066,5.0c
4,4499354,1.1369400024414062,2.0c
4,4499671,0.049150899052619934,2.0c
3,4501810,0.4324069917201996,1.0c
1,4505332,0.639955997467041,0.0c
3,4510516,0.05560090020298958,0.0c
1,4525077,4.419710159301758,4.0c
4,4531664,0.37784698605537415,0.0c
1,4535485,2.799420118331909,3.0c
1,4537180,1.5294300317764282,2.0c
0,4538300,3.818380117416382,3.0c
4,4541688,2.3373301029205322,2.0c
4,4560574,-0.11921600252389908,0.0c
1,4566521,2.4268798828125,3.0c
1,4567202,0.3639410138130188,0.0c
3,4579565,1.2132099866867065,1.0c
4,4603063,0.8288580179214478,1.0c
0,4605809,-0.15847299993038177,0.0c
4,4609837,0.7965059876441956,1.0c
3,4611152,0.5787709951400757,0.0c
2,4662360,4.177340030670166,3.0c
1,4675710,0.7445459961891174,1.0c
4,4676205,0.27000799775123596,0.0c
1,4688043,0.45066899061203003,1.0c
3,4691591,2.5134499073028564,2.0c
3,4691699,2.9956700801849365,2.0c
3,4692179,1.552880048751831,3.0c
0,4695714,2.8296000957489014,3.0c
4,4702515,3.0546000003814697,4.0c
1,4703158,0.9155780076980591,1.0c
1,4706581,3.2745699882507324,5.0c
0,4707010,0.4754999876022339,0.0c
1,4707718,0.114996999502182,1.0c
2,4722073,2.7260499000549316,4.0c
4,4722761,2.7607100009918213,4.0c
0,4727102,0.04516800120472908,0.0c
0,4744869,2.226870059967041,2.0c
3,4749922,4.583559989929199,5.0c
2,4751984,0.5422989726066589,0.0c
3,4760643,-0.07012540102005005,0.0c
1,4762088,2.7413198947906494,5.0c
3,4776920,3.316659927368164,2.0c
2,4777376,0.5821160078048706,0.0c
3,4783461,0.4080600142478943,0.0c
4,4789151,2.6965301036834717,4.0c
0,4798551,0.28034600615501404,0.0c
2,4804597,4.3436198234558105,5.0c
2,4806928,4.412909984588623,3.0c
4,4812151,3.6187400817871094,4.0c
0,4818164,0.4537639915943146,4.0c
4,4821821,3.440459966659546,3.0c
3,4825218,0.3054890036582947,0.0c
4,4837071,1.27961003780365,1.0c
2,4843220,2.875149965286255,2.0c
2,4849406,0.13842199742794037,0.0c
0,4856172,2.329080104827881,4.0c
2,4857343,3.772900104522705,2.0c
1,4857714,1.602020025253296,4.0c
3,4862862,3.665980100631714,5.0c
0,4872232,1.5969799757003784,2.0c
0,4878000,2.1333000659942627,1.0c
3,4879081,0.47150200605392456,1.0c
4,4892804,0.7678449749946594,2.0c
3,4896496,3.7939200401306152,5.0c
0,4909834,4.436349868774414,5.0c
4,4927416,4.331349849700928,4.0c
0,4929442,0.23631000518798828,1.0c
3,4939408,3.7409799098968506,5.0c
2,4947900,2.1573400497436523,2.0c
4,4958097,1.4673500061035156,3.0c
2,4962514,0.04827060177922249,0.0c
4,4967311,2.3170700073242188,2.0c
2,4968179,4.634900093078613,5.0c
3,4979813,3.423110008239746,3.0c
4,4981148,1.5414600372314453,1.0c
4,5002761,2.246799945831299,1.0c
0,5007072,4.76954984664917,5.0c
4,5015207,2.4982099533081055,4.0c
1,5015248,4.580550193786621,5.0c
0,5028146,0.3574950098991394,0.0c
3,5033001,0.46274998784065247,1.0c
3,5033810,0.046669699251651764,0.0c
1,5042499,-0.007980000227689743,0.0c
4,5042916,4.114409923553467,5.0c
4,5043505,4.102930068969727,3.0c
0,5043544,4.303470134735107,4.0c
1,5046098,1.3629300594329834,4.0c
4,5076789,2.711970090866089,3.0c
0,5081127,3.2633800506591797,3.0c
0,5082701,0.476188987493515,1.0c
3,5097080,0.39020198583602905,1.0c
1,5099278,3.6733601093292236,3.0c
2,5128528,4.463789939880371,5.0c
2,5131433,3.1737899780273438,4.0c
0,5144767,5.015100002288818,5.0c
0,5155096,0.35149499773979187,1.0c
3,5163390,0.053237199783325195,0.0c
4,5176252,3.092289924621582,5.0c
4,5184702,1.9090900421142578,4.0c
2,5196218,2.459049940109253,3.0c
0,5199198,0.16328099370002747,0.0c
1,5203118,1.453179955482483,1.0c
1,5206483,1.786180019378662,3.0c
4,5209139,2.103440046310425,2.0c
0,5210801,0.1431100070476532,0.0c
0,5215729,4.154139995574951,5.0c
0,5218858,-0.12931999564170837,0.0c
0,5230443,4.54403018951416,5.0c
3,5231073,4.029900074005127,4.0c
4,5242644,1.4052000045776367,0.0c
3,5247568,4.663529872894287,5.0c
2,5254659,1.1765400171279907,0.0c
2,5257745,2.497920036315918,5.0c
2,5269549,0.3613770008087158,0.0c
0,5275459,4.817450046539307,4.0c
0,5282137,5.094130039215088,3.0c
4,5287708,1.6870299577713013,1.0c
0,5289960,1.0665899515151978,4.0c
1,5297101,0.4663659930229187,1.0c
3,5298525,0.6198260188102722,1.0c
3,5301431,0.3114039897918701,1.0c
3,5310862,0.017300700768828392,0.0c
2,5311369,1.3210400342941284,1.0c
1,5325815,3.710700035095215,5.0c
0,5335458,0.6719890236854553,1.0c
2,5339671,0.17477799952030182,1.0c
4,5343488,3.8771800994873047,4.0c
0,5348809,4.245279788970947,4.0c
3,5355319,1.1968200206756592,1.0c
0,5372289,0.622596025466919,1.0c
3,5374269,0.8896710276603699,0.0c
2,5374465,1.0162899494171143,0.0c
1,5380399,2.950740098953247,2.0c
4,5398365,4.168499946594238,4.0c
2,5400269,1.9035899639129639,1.0c
1,5410453,2.68599009513855,3.0c
4,5420112,0.9820989966392517,1.0c
0,5422207,0.9733129739761353,1.0c
0,5422414,4.738949775695801,5.0c
1,5432376,-0.05078950151801109,0.0c
1,5433120,0.2017589956521988,0.0c
2,5439729,2.177150011062622,3.0c
4,5439736,-0.08108299970626831,0.0c
1,5458122,1.6483500003814697,1.0c
0,5459866,3.7381300926208496,4.0c
0,5464960,4.6898698806762695,5.0c
1,5471694,1.0673500299453735,1.0c
3,5473366,-0.05731869861483574,0.0c
4,5475353,4.285699844360352,4.0c
4,5478840,3.7264699935913086,5.0c
2,5481439,2.660830020904541,2.0c
0,5495225,1.2616699934005737,2.0c
3,5496661,0.6534730195999146,0.0c
1,5506044,4.474979877471924,5.0c
1,5509566,2.949079990386963,2.0c
4,5512223,1.112089991569519,4.0c
0,5513877,-0.16689899563789368,0.0c
0,5514193,3.0870699882507324,3.0c
0,5517261,3.527329921722412,5.0c
0,5522666,0.1199439987540245,0.0c
4,5534701,2.054960012435913,5.0c
3,5535853,0.9723140001296997,0.0c
3,5542455,3.9722700119018555,3.0c
2,5549981,4.116690158843994,5.0c
1,5551355,-0.011845500208437443,0.0c
3,5568554,0.7464370131492615,3.0c
4,5586048,0.22280199825763702,0.0c
4,5586148,1.3062800168991089,4.0c
4,5592307,0.868806004524231,2.0c
0,5602242,0.8904359936714172,1.0c
4,5603136,1.2245700359344482,1.0c
1,5606572,3.0896599292755127,3.0c
0,5608599,0.678534984588623,0.0c
0,5610927,3.272700071334839,5.0c
2,5614389,0.5642899870872498,0.0c
2,5615756,-0.004744139965623617,0.0c
2,5632205,-0.12814700603485107,0.0c
0,5653110,-0.03389640152454376,0.0c
1,5659888,2.6008999347686768,3.0c
2,5662578,2.992310047149658,3.0c
4,5664398,0.08062270283699036,0.0c
1,5676319,0.7640079855918884,0.0c
0,5685846,0.7582030296325684,1.0c
1,5689112,1.1569600105285645,1.0c
3,5693609,1.6561100482940674,2.0c
2,5694689,3.9038500785827637,3.0c
1,5699529,0.45023098587989807,1.0c
1,5705004,3.0509800910949707,2.0c
1,5705182,0.14082400500774384,0.0c
0,5709850,3.7193500995635986,3.0c
1,5714637,2.976249933242798,3.0c
2,5735480,0.846580982208252,0.0c
3,5740017,3.840679883956909,2.0c
3,5744636,0.8232120275497437,1.0c
3,5746141,2.7084200382232666,1.0c
0,5747317,0.5431519746780396,0.0c
4,5752988,0.9667980074882507,1.0c
4,5754723,0.639506995677948,0.0c
4,5755439,4.95196008682251,4.0c
0,5759099,1.113029956817627,1.0c
3,5772791,2.5769500732421875,2.0c
0,5773802,0.341964989900589,0.0c
2,5776207,4.317409992218018,3.0c
4,5777684,0.34406501054763794,0.0c
3,5778038,3.6420700550079346,4.0c
0,5792526,0.5915200114250183,0.0c
4,5795354,0.5855839848518372,0.0c
4,5797719,0.22201600670814514,0.0c
4,5798027,1.7067500352859497,3.0c
3,5814938,2.457319974899292,2.0c
4,5815647,0.26340699195861816,0.0c
2,5824565,0.10503900051116943,0.0c
0,5829500,1.2933499813079834,2.0c
1,5830920,1.8940999507904053,3.0c
1,5834799,0.21932700276374817,0.0c
1,5852860,2.5114800930023193,3.0c
0,5858204,0.7949000000953674,0.0c
1,5858661,-0.09831959754228592,0.0c
0,5859381,0.9092710018157959,1.0c
2,5860500,0.698078989982605,1.0c
3,5870141,-0.08914110064506531,0.0c
0,5871200,3.5611701011657715,4.0c
2,5877170,0.46115198731422424,1.0c
2,5883793,1.8662999868392944,2.0c
0,5884823,0.9890549778938293,1.0c
1,5889452,0.8609269857406616,2.0c
1,5892561,3.9237101078033447,3.0c
0,5896688,0.06674239784479141,0.0c
3,5906472,0.21090300381183624,1.0c
0,5910082,4.045720100402832,4.0c
2,5911744,0.3433629870414734,1.0c
0,5911800,1.0611499547958374,2.0c
1,5916631,1.3177000284194946,0.0c
3,5918596,0.6017760038375854,1.0c
4,5918797,2.915560007095337,3.0c
0,5920513,2.3682401180267334,2.0c
3,5921932,2.115499973297119,4.0c
2,5928054,3.359450101852417,1.0c
0,5942892,0.7210019826889038,1.0c
2,5943885,3.3221499919891357,3.0c
1,5947058,0.07907459884881973,0.0c
1,5965980,0.21427899599075317,1.0c
3,5973226,0.5281410217285156,4.0c
1,5973319,0.8968150019645691,1.0c
1,5974768,2.656169891357422,1.0c
0,6003832,0.5503129959106445,4.0c
0,6006805,0.5097600221633911,1.0c
4,6007288,0.01069669984281063,0.0c
0,6013487,1.1578700542449951,1.0c
4,6017755,-0.12435899674892426,0.0c
1,6026198,4.49084997177124,5.0c
3,6026461,1.346500039100647,2.0c
0,6038206,0.37369000911712646,1.0c
3,6041924,1.6120400428771973,2.0c
0,6044214,2.2054500579833984,5.0c
0,6044227,0.5316939949989319,0.0c
3,6046552,2.121229887008667,2.0c
0,6047270,-0.07887980341911316,0.0c
2,6050835,3.1522200107574463,3.0c
3,6058681,3.391619920730591,3.0c
0,6059533,0.6230390071868896,0.0c
2,6062461,2.921679973602295,4.0c
2,6074980,4.741260051727295,5.0c
1,6084677,3.64670991897583,3.0c
4,6095717,0.12222299724817276,0.0c
3,6096310,2.395210027694702,2.0c
4,6097240,4.901299953460693,5.0c
0,6104991,2.453929901123047,3.0c
0,6112059,-0.19356399774551392,0.0c
3,6112894,-0.009100929833948612,0.0c
1,6114258,0.3288699984550476,0.0c
3,6123656,0.5776780247688293,0.0c
4,6129232,1.3314100503921509,1.0c
4,6135854,1.883239984512329,5.0c
2,6137171,4.896629810333252,4.0c
1,6150489,0.07087550312280655,0.0c
3,6155951,0.5440000295639038,2.0c
1,6156235,0.7880679965019226,1.0c
0,6164558,4.396599769592285,5.0c
1,6183684,0.5003870129585266,1.0c
1,6236536,0.042564600706100464,0.0c
0,6236988,4.647830009460449,5.0c
3,6244694,2.0448501110076904,3.0c
0,6246223,0.5416579842567444,0.0c
2,6275607,0.6558690071105957,1.0c
4,6276716,4.392950057983398,5.0c
2,6291317,0.046179499477148056,1.0c
4,6299613,3.1706299781799316,3.0c
1,6304242,1.2459299564361572,2.0c
0,6315447,0.7635089755058289,1.0c
1,6320532,2.393589973449707,3.0c
3,6322029,3.3578500747680664,3.0c
4,6332488,1.1712299585342407,0.0c
2,6337536,2.872390031814575,4.0c
1,6344087,2.509229898452759,3.0c
2,6368530,1.8679200410842896,1.0c
3,6380202,3.147700071334839,2.0c
3,6384259,3.579119920730591,4.0c
3,6399931,4.667920112609863,5.0c
3,6415775,2.057229995727539,3.0c
2,6418760,2.177880048751831,3.0c
1,6419809,4.398250102996826,5.0c
4,6426696,4.018700122833252,3.0c
0,6427582,0.10931199789047241,0.0c
1,6446036,3.09224009513855,3.0c
2,6446071,3.563999891281128,3.0c
1,6446308,0.6847779750823975,1.0c
1,6451338,3.8104400634765625,3.0c
4,6461767,0.844448983669281,0.0c
4,6515385,1.9152300357818604,4.0c
0,6522696,1.2514499425888062,0.0c
2,6532293,2.9753899574279785,5.0c
3,6546886,0.6825799942016602,0.0c
2,6564960,-0.16716299951076508,0.0c
3,6567998,1.8741899728775024,2.0c
4,6570262,0.4962109923362732,0.0c
2,6592370,0.5141329765319824,0.0c
0,6593490,1.1623799800872803,2.0c
4,6597462,2.161639928817749,1.0c
3,6616683,4.1932902336120605,5.0c
2,6628671,-0.034685999155044556,0.0c
4,6633717,-0.06033020094037056,0.0c
0,6637733,0.7056810259819031,2.0c
0,6669593,2.0588300228118896,1.0c
2,6670943,-0.03896709904074669,0.0c
0,6680774,0.022597000002861023,0.0c
1,6689613,0.818880021572113,1.0c
1,6697169,3.96589994430542,3.0c
1,6709952,-0.1369590014219284,0.0c
3,6712346,4.245359897613525,5.0c
3,6714969,3.3941900730133057,3.0c
2,6732877,4.1590399742126465,5.0c
0,6739570,2.058350086212158,2.0c
4,6742527,2.5853700637817383,3.0c
2,6755845,0.3712959885597229,0.0c
0,6764062,3.83161997795105,5.0c
3,6765249,0.4488379955291748,0.0c
3,6766548,0.2721169888973236,0.0c
4,6769913,0.5102570056915283,1.0c
0,6771135,0.5214369893074036,1.0c
0,6774627,-0.09402400255203247,1.0c
1,6775666,3.99534010887146,3.0c
4,6792176,1.2254899740219116,0.0c
3,6805996,-0.02126470021903515,0.0c
1,6831437,0.051616501063108444,0.0c
2,6846958,3.7174999713897705,2.0c
2,6852933,4.332159996032715,5.0c
0,6880860,0.7138910293579102,0.0c
1,6881484,0.8145110011100769,0.0c
0,6899827,0.008207829669117928,0.0c
3,6915679,0.06323879957199097,0.0c
4,6923098,-0.06530959904193878,0.0c
2,6925415,0.8778870105743408,0.0c
3,6930517,1.0554800033569336,2.0c
2,6933077,1.3547899723052979,1.0c
1,6935369,3.3702499866485596,4.0c
1,6976850,3.261280059814453,3.0c
4,6986418,0.14897899329662323,0.0c
4,6991467,0.02879510074853897,2.0c
2,7001318,2.7195799350738525,4.0c
1,7009594,3.484600067138672,3.0c
1,7032315,2.6728100776672363,3.0c
0,7037198,0.12359599769115448,0.0c
0,7043482,0.08873999863862991,0.0c
4,7053358,2.779320001602173,3.0c
2,7071490,4.103280067443848,4.0c
4,7081894,1.337149977684021,2.0c
2,7090459,0.8273360133171082,0.0c
4,7103404,0.5681340098381042,0.0c
4,7104392,0.39482200145721436,0.0c
1,7111081,3.2428300380706787,5.0c
2,7116211,3.3239800930023193,5.0c
4,7118906,-0.10369600355625153,0.0c
2,7121282,0.09138719737529755,0.0c
0,7122866,0.04215430095791817,0.0c
2,7127312,0.004261570051312447,0.0c
4,7140107,0.15060600638389587,0.0c
2,7146399,0.9017199873924255,4.0c
3,7151821,-0.003924520220607519,0.0c
1,7153128,-0.12745000422000885,0.0c
3,7154685,3.1161000728607178,5.0c
3,7154733,1.1965299844741821,0.0c
4,7190738,1.0414299964904785,2.0c
0,7213663,-0.10847099870443344,0.0c
0,7224224,2.9316298961639404,3.0c
3,7237187,3.5498299598693848,4.0c
2,7249641,3.6781198978424072,3.0c
1,7270112,2.370300054550171,2.0c
1,7273508,0.5516340136528015,1.0c
1,7334183,3.430340051651001,3.0c
1,7368926,4.2522501945495605,5.0c
4,7369630,0.019493499770760536,0.0c
3,7372243,3.345560073852539,3.0c
3,7373665,1.4191900491714478,0.0c
3,7392853,0.09339450299739838,0.0c
1,7396432,1.8815200328826904,2.0c
3,7399275,0.5992990136146545,1.0c
3,7404358,3.4255800247192383,4.0c
3,7414360,1.6112300157546997,3.0c
1,7415654,3.9813599586486816,3.0c
3,7417442,3.069890022277832,4.0c
3,7418735,-0.06987740099430084,0.0c
2,7423062,-0.02074030041694641,0.0c
2,7461301,3.188380002975464,4.0c
0,7463656,4.7573699951171875,5.0c
4,7466264,4.5648298263549805,5.0c
3,7466964,0.6869950294494629,0.0c
0,7467968,0.10827799886465073,0.0c
0,7469926,-0.12503699958324432,0.0c
4,7471733,2.4061100482940674,2.0c
1,7498320,3.645509958267212,5.0c
3,7507392,0.12038300186395645,0.0c
2,7513578,4.7410101890563965,3.0c
3,7515964,3.716480016708374,2.0c
1,7532296,-0.12622399628162384,0.0c
0,7543836,3.4112401008605957,2.0c
3,7570666,3.5194900035858154,3.0c
0,7585298,0.10437700152397156,0.0c
2,7588747,0.17967599630355835,1.0c
1,7592368,3.7541000843048096,4.0c
0,7601602,0.895317018032074,1.0c
2,7608577,2.971060037612915,3.0c
4,7615833,0.8583719730377197,1.0c
0,7629905,-0.07208500057458878,0.0c
3,7638671,3.3983700275421143,3.0c
2,7650220,4.046760082244873,4.0c
3,7658355,3.1033499240875244,3.0c
1,7664217,-0.2318429946899414,0.0c
4,7671670,1.9347800016403198,2.0c
3,7673523,0.18019700050354004,0.0c
2,7707918,0.5444579720497131,0.0c
3,7707921,4.161449909210205,4.0c
2,7709979,2.0475099086761475,2.0c
3,7712905,2.1161699295043945,5.0c
4,7714356,0.07496289908885956,0.0c
0,7716642,-0.12850099802017212,0.0c
1,7721010,2.7618000507354736,4.0c
0,7727405,1.2035900354385376,1.0c
2,7737471,3.5809900760650635,3.0c
1,7774101,0.9203060269355774,1.0c
0,7820983,0.18846100568771362,1.0c
1,7831081,4.127769947052002,5.0c
3,7832219,3.1558101177215576,4.0c
2,7861848,2.249540090560913,3.0c
0,7868255,4.431369781494141,3.0c
3,7884711,4.932730197906494,5.0c
4,7897032,0.6664850115776062,0.0c
2,7902283,2.5488998889923096,1.0c
0,7915696,3.492810010910034,5.0c
1,7917883,0.5447149872779846,0.0c
2,7920751,5.116869926452637,3.0c
1,7931081,-0.13407999277114868,0.0c
3,7943483,1.005120038986206,1.0c
3,7945499,0.1361050009727478,0.0c
1,7952263,0.5245739817619324,1.0c
1,7954867,4.461329936981201,4.0c
1,7956873,2.7643299102783203,2.0c
2,7963994,1.0935699939727783,1.0c
3,7978458,4.220930099487305,5.0c
2,7979904,0.08921130001544952,0.0c
1,7987684,3.951240062713623,4.0c
1,7992323,-0.05666850134730339,0.0c
4,8007700,1.7654199600219727,2.0c
4,8008616,0.21492999792099,0.0c
4,8023218,1.4170500040054321,2.0c
0,8023618,0.6457489728927612,1.0c
0,8027405,0.20765900611877441,1.0c
1,8030805,0.4143710136413574,2.0c
0,8044281,1.0309699773788452,1.0c
1,8051531,1.7792600393295288,1.0c
1,8077078,0.3069249987602234,0.0c
1,8081217,3.3881399631500244,3.0c
0,8087591,-0.024987399578094482,0.0c
4,8087628,4.2514801025390625,4.0c
1,8090265,4.0667901039123535,4.0c
4,8102995,1.8558100461959839,2.0c
3,8113923,2.4653799533843994,4.0c
4,8128014,2.5348401069641113,3.0c
4,8131087,0.5073189735412598,0.0c
1,8137632,0.8085809946060181,0.0c
3,8143396,5.120269775390625,5.0c
4,8144412,3.8485500812530518,4.0c
3,8149192,0.5930820107460022,1.0c
3,8174814,3.268160104751587,3.0c
0,8193269,0.6827589869499207,0.0c
4,8200784,3.339560031890869,5.0c
1,8203330,1.882949948310852,2.0c
4,8204112,2.649199962615967,0.0c
3,8225229,1.5097399950027466,1.0c
4,8247531,0.607138991355896,1.0c
1,8248571,1.4013400077819824,2.0c
4,8249245,1.0799700021743774,1.0c
0,8251680,0.5448359847068787,0.0c
0,8258003,0.294046014547348,0.0c
0,8286923,4.454919815063477,1.0c
0,8294126,4.061820030212402,3.0c
3,8309222,-0.13193699717521667,0.0c
3,8310943,1.0992900133132935,1.0c
3,8311052,1.4983099699020386,1.0c
0,8335209,3.3989500999450684,4.0c
2,8342716,2.732800006866455,3.0c
4,8345034,1.2633899450302124,1.0c
2,8358832,2.9951701164245605,1.0c
3,8380401,0.536529004573822,1.0c
0,8394508,3.311379909515381,5.0c
4,8400506,0.9436900019645691,1.0c
1,8401973,3.8280699253082275,2.0c
1,8420839,1.182569980621338,1.0c
2,8430893,0.37456199526786804,0.0c
0,8456438,0.024014700204133987,0.0c
2,8457537,-0.041525501757860184,0.0c
4,8464152,1.5480200052261353,1.0c
1,8465710,-0.12279299646615982,0.0c
2,8475800,3.3408401012420654,5.0c
1,8480831,1.5939099788665771,2.0c
2,8482776,1.6726499795913696,1.0c
0,8490658,1.4825400114059448,3.0c
2,8492138,0.5699909925460815,0.0c
2,8500241,3.4173600673675537,4.0c
2,8514138,0.08402200043201447,0.0c
2,8524931,0.7085700035095215,0.0c
1,8543828,-0.08118660002946854,0.0c
0,8554945,0.4703879952430725,1.0c
4,8557389,3.8129498958587646,4.0c
3,8565209,0.21897900104522705,0.0c
2,8580706,0.11762899905443192,0.0c
2,8604565,2.6600100994110107,4.0c
2,8610130,0.8178899884223938,1.0c
0,8617786,1.9705599546432495,1.0c
0,8622938,4.408269882202148,5.0c
1,8631478,0.01821409910917282,0.0c
0,8645415,4.673840045928955,4.0c
2,8687464,0.0665178969502449,0.0c
3,8691642,3.136660099029541,3.0c
3,8703193,0.3325139880180359,0.0c
1,8705259,1.9334299564361572,3.0c
4,8708862,3.3455400466918945,3.0c
0,8711389,0.7298679947853088,1.0c
3,8717472,0.2210559993982315,0.0c
0,8721744,4.723919868469238,3.0c
2,8730531,1.9871400594711304,3.0c
2,8739830,0.7608910202980042,3.0c
0,8741654,0.13825100660324097,0.0c
2,8745619,1.1059199571609497,1.0c
3,8753457,1.7404600381851196,1.0c
2,8761514,4.107339859008789,4.0c
2,8777612,0.2458769977092743,1.0c
4,8793419,1.1085200309753418,1.0c
2,8797448,3.4714300632476807,3.0c
1,8799305,-0.007017740048468113,0.0c
0,8824536,0.8834549784660339,2.0c
3,8827776,0.5653390288352966,1.0c
3,8836029,3.3355801105499268,3.0c
0,8837939,2.993030071258545,5.0c
0,8839001,0.2186570018529892,1.0c
4,8860605,0.7257940173149109,1.0c
1,8867576,0.6413159966468811,0.0c
3,8876771,4.912010192871094,4.0c
4,8883948,1.8233400583267212,2.0c
3,8886239,1.8559399843215942,3.0c
1,8886709,3.84660005569458,5.0c
3,8892245,-0.048448000103235245,0.0c
2,8900317,4.507199764251709,5.0c
1,8905157,0.32673099637031555,1.0c
0,8937491,0.5775279998779297,0.0c
4,8937659,0.7297289967536926,1.0c
3,8946882,0.03516770154237747,0.0c
1,8959197,-0.007659870199859142,0.0c
2,8970716,0.06235300004482269,0.0c
1,8988546,4.201119899749756,3.0c
1,8992282,0.6445180177688599,0.0c
0,8998988,0.21977399289608002,0.0c
4,9009961,4.482260227203369,5.0c
3,9012988,0.25653401017189026,0.0c
0,9019649,3.4567201137542725,3.0c
4,9024802,0.19999000430107117,0.0c
0,9028799,5.246779918670654,5.0c
2,9031319,3.6024599075317383,3.0c
2,9034795,-0.003917130175977945,0.0c
1,9041235,4.3110198974609375,5.0c
3,9064939,3.4759600162506104,4.0c
2,9077973,2.992300033569336,3.0c
0,9083075,2.6954898834228516,3.0c
2,9103556,0.9659960269927979,2.0c
0,9119240,3.892669916152954,5.0c
1,9121737,2.7007699012756348,3.0c
1,9123718,0.9305620193481445,2.0c
0,9128586,0.5710579752922058,0.0c
0,9132865,0.9510790109634399,1.0c
0,9134459,0.1067420020699501,0.0c
0,9157518,2.607880115509033,2.0c
2,9173465,0.6656619906425476,1.0c
1,9180146,2.403090000152588,4.0c
0,9180517,0.23488099873065948,0.0c
4,9225497,4.43533992767334,5.0c
3,9228615,0.4960150122642517,1.0c
3,9234743,0.1331930011510849,0.0c
4,9248548,0.9400439858436584,0.0c
1,9254255,2.103209972381592,3.0c
1,9255386,3.263700008392334,4.0c
1,9269246,0.035555098205804825,0.0c
0,9270471,0.11306100338697433,0.0c
2,9291755,0.9134870171546936,1.0c
2,9292595,1.0924999713897705,4.0c
1,9303005,1.3009999990463257,1.0c
1,9311173,2.121119976043701,2.0c
1,9344632,2.024790048599243,4.0c
0,9353742,0.11785300076007843,0.0c
4,9362827,0.13425399363040924,0.0c
2,9366006,3.698669910430908,5.0c
4,9385717,3.5947399139404297,4.0c
0,9385747,3.4099199771881104,4.0c
3,9385789,4.506820201873779,4.0c
3,9385828,3.709350109100342,4.0c
3,9389245,0.10622099786996841,0.0c
4,9393746,2.7969400882720947,3.0c
3,9402926,1.4170900583267212,1.0c
2,9437061,0.30884599685668945,1.0c
4,9456411,0.5489680171012878,1.0c
3,9456489,0.813821017742157,0.0c
2,9488196,4.201119899749756,5.0c
4,9491515,2.6528000831604004,3.0c
2,9495122,4.464389801025391,3.0c
0,9496839,0.07995989918708801,0.0c
1,9503943,4.153550148010254,3.0c
3,9512822,3.069819927215576,2.0c
1,9513661,4.114719867706299,5.0c
2,9540144,3.088599920272827,3.0c
4,9542712,1.3234699964523315,1.0c
4,9561314,0.8022750020027161,2.0c
3,9610209,1.7353299856185913,1.0c
2,9622085,2.6738500595092773,3.0c
3,9681397,3.226870059967041,3.0c
4,9699353,-0.024933699518442154,0.0c
